posted,item_id,recommend,user_id,sentiment_analysis
"Posted October 1, 2014.",245170,True,lifesavior,1
"Posted December 17, 2014.",440,True,lifesavior,1
"Posted December 17, 2014.",217200,True,lifesavior,1
"Posted September 2, 2015.",242860,False,76561198086722947,1
"Posted December 17, 2013.",259080,False,Lostvoices,2
"Posted November 30, 2015.",377160,True,Lostvoices,2
"Posted January 25, 2014.",49540,True,Unice,0
Posted August 12.,275850,False,Unice,0
"Posted June 14, 2014.",201810,True,Unice,2
"Posted January 7, 2014.",206420,True,Unice,2
"Posted November 25, 2013.",242050,True,Unice,2
Posted June 24.,431240,True,duncan_mccoll321,2
"Posted June 26, 2014.",730,True,duncan_mccoll321,1
"Posted June 21, 2014.",243870,False,bluegaming,0
"Posted April 4, 2014.",440,True,bluegaming,2
Posted March 24.,271590,True,nicesd13750,2
"Posted December 12, 2015.",730,True,elnixo,0
"Posted June 19, 2015.",223470,True,Freemeetupsforgaymen,2
"Posted September 29, 2015.",238090,True,Freemeetupsforgaymen,2
Posted August 13.,243870,True,Freemeetupsforgaymen,2
"Posted December 23, 2015.",232010,False,Freemeetupsforgaymen,1
"Posted June 18, 2015.",374570,False,Freemeetupsforgaymen,1
"Posted September 14, 2014.",24740,True,Freemeetupsforgaymen,1
"Posted August 20, 2015.",550,True,76561198096775672,1
"Posted June 27, 2015.",274170,True,76561198000000222,1
"Posted September 16, 2015.",235780,True,76561198000000222,2
"Posted July 13, 2015.",219150,True,76561198000000222,1
"Posted June 5, 2015.",245170,True,76561198000000222,2
"Posted January 13, 2014.",221910,True,76561198000550272,2
"Posted January 20, 2014.",226700,False,76561198060767897,1
"Posted January 1, 2015.",230050,True,999898,2
"Posted August 29, 2015.",346110,True,999898,2
"Posted July 6, 2015.",333930,True,999898,1
"Posted June 20, 2014.",45100,True,sjknadjksndknas,0
Posted May 13.,437220,True,sjknadjksndknas,2
"Posted February 27, 2015.",353360,True,TheKingOfNintendos,2
"Posted July 19, 2015.",227680,False,Nickchat,0
"Posted April 26, 2015.",72850,True,Nickchat,1
"Posted November 21, 2015.",417860,True,Nickchat,1
"Posted May 24, 2015.",347880,False,Nickchat,1
"Posted April 26, 2015.",307780,False,Nickchat,1
"Posted July 17, 2014.",440,True,76561198093124034,2
Posted May 6.,730,False,76561198093124034,1
"Posted March 16, 2015.",208090,False,76561198093124034,1
Posted February 15.,204300,False,76561198093124034,1
Posted August 20.,381210,False,76561198093124034,1
Posted June 16.,381210,True,Nicmyster,2
"Posted November 15, 2015.",377160,True,Nicmyster,2
Posted August 4.,498240,True,Nicmyster,1
Posted August 4.,208650,True,Nicmyster,1
Posted August 4.,241930,False,Nicmyster,0
"Posted February 24, 2014.",8930,True,NicNukem,0
"Posted August 11, 2014.",48220,False,NicNukem,0
"Posted February 20, 2014.",208090,True,NicNukem,2
"Posted December 15, 2013.",204360,True,Nico3392,2
"Posted October 3, 2014.",104700,True,76561198080555860,1
"Posted September 8, 2014.",304930,True,76561198080555860,1
"Posted February 23, 2015.",313340,True,76561198122531361,2
"Posted January 19, 2014.",261820,True,76561198058147483,2
Posted August 15.,12200,True,76561198072093340,2
Posted March 15.,377160,False,niffirg11,0
Posted July 10.,220240,False,niffirg11,0
"Posted April 20, 2015.",271590,True,niffirg11,1
"Posted October 17, 2014.",236390,True,niffirg11,1
"Posted April 2, 2014.",109400,False,76561198054460624,2
"Posted December 10, 2013.",235600,True,76561198054460624,2
"Posted October 16, 2015.",297330,True,Dracaerys,1
Posted April 12.,730,True,76561198051241471,1
"Posted July 14, 2015.",290140,True,76561198103561722,2
"Posted September 8, 2014.",268420,True,76561198103561722,2
"Posted April 16, 2015.",220200,True,76561198103561722,1
"Posted September 19, 2013.",440,True,76561198103561722,2
"Posted December 11, 2013.",212180,True,76561198043177767,2
"Posted December 25, 2013.",550,True,76561198043177767,1
Posted February 5.,33930,True,76561198023475537,2
Posted January 20.,4000,True,76561198023475537,2
"Posted July 19, 2015.",304050,True,76561198023475537,1
"Posted November 17, 2015.",311210,True,NightlyHealer32YT,1
"Posted December 14, 2013.",34870,True,nightmaresdawn,1
"Posted October 19, 2014.",218620,True,76561198043907983,0
"Posted January 4, 2014.",33230,True,truewarrior94,2
"Posted August 5, 2012.",207610,True,truewarrior94,2
"Posted December 6, 2013.",44350,True,truewarrior94,1
"Posted December 6, 2013.",12750,True,truewarrior94,2
"Posted November 25, 2013.",209160,False,truewarrior94,0
"Posted May 13, 2015.",271590,True,truewarrior94,2
"Posted December 28, 2015.",8870,True,truewarrior94,2
"Posted December 15, 2014.",218620,True,truewarrior94,2
"Posted July 28, 2012.",24790,True,truewarrior94,2
"Posted October 28, 2015.",4000,True,thatfuzzylittlepegasus,2
"Posted April 11, 2014.",620,True,thatfuzzylittlepegasus,1
"Posted August 10, 2014.",239030,True,76561198045214604,2
"Posted January 5, 2014.",200510,True,76561198045214604,2
Posted August 15.,495910,True,76561198046710923,2
Posted June 11.,356670,True,76561198046710923,0
"Posted February 15, 2015.",236430,True,76561198046710923,1
Posted May 31.,356570,True,76561198046710923,2
Posted June 25.,4000,True,76561198046710923,1
Posted June 11.,328500,True,76561198046710923,0
Posted May 31.,200510,True,76561198046710923,0
"Posted June 12, 2015.",730,False,76561198044713685,0
Posted June 16.,232090,True,76561198019448208,2
"Posted January 2, 2015.",270370,False,76561198019448208,0
"Posted December 26, 2014.",238430,True,76561198019448208,1
Posted July 26.,204360,True,Juluck,2
"Posted June 3, 2015.",4000,True,Juluck,2
"Posted May 28, 2015.",620,True,Juluck,1
"Posted April 4, 2015.",35720,True,Juluck,1
"Posted August 28, 2015.",252490,True,76561198152426638,2
"Posted December 20, 2015.",105600,True,76561198071684592,2
Posted September 9.,222750,False,76561198071684592,0
Posted August 26.,516040,True,76561198071684592,2
Posted January 14.,285920,True,76561198071684592,1
"Posted June 20, 2015.",294860,True,RemoveIsrael,0
"Posted October 4, 2014.",57900,True,76561198027069392,2
Posted May 30.,105600,True,Conqueror_Of_The_Heaven_Winds,1
"Posted December 26, 2013.",550,True,76561198048058129,1
Posted February 14.,252490,False,76561198083406231,2
Posted August 16.,730,True,76561198092174809,1
Posted May 3.,221380,False,biggestninja,1
Posted July 4.,261110,False,biggestninja,2
"Posted March 8, 2015.",92500,False,NinjaCowboy96,2
"Posted December 3, 2013.",248820,True,NinjaCowboy96,2
"Posted March 8, 2015.",242680,True,NinjaCowboy96,0
"Posted March 8, 2015.",21100,True,NinjaCowboy96,0
"Posted March 8, 2015.",45700,True,NinjaCowboy96,1
"Posted March 8, 2015.",9070,False,NinjaCowboy96,0
"Posted March 8, 2015.",201480,True,NinjaCowboy96,1
"Posted February 23, 2014.",440,False,Eviljarro,0
"Posted December 26, 2013.",218230,True,Eviljarro,2
"Posted June 2, 2015.",105600,True,76561198068381757,2
"Posted December 29, 2015.",252950,True,76561198068381757,2
"Posted May 16, 2014.",570,True,76561198056759495,2
"Posted April 14, 2015.",301520,True,ninjajrm,2
"Posted January 5, 2015.",273110,True,76561198065774347,2
Posted February 19.,331470,True,Ninjasnake12,2
Posted September 2.,449800,True,Ninjasnake12,2
"Posted December 7, 2013.",230410,True,76561198067568556,2
"Posted April 22, 2014.",17580,True,CalibriBody,1
"Posted March 18, 2015.",218620,True,CalibriBody,2
"Posted October 13, 2012.",570,True,Nipleopleus,2
"Posted April 10, 2015.",221100,False,76561198016067437,1
"Posted December 30, 2014.",31860,True,BLACKERISFASTER,0
"Posted March 12, 2014.",31930,True,BLACKERISFASTER,2
"Posted November 14, 2014.",289650,True,BLACKERISFASTER,1
"Posted December 6, 2015.",221100,False,nisid,1
"Posted January 16, 2014.",244210,True,nitraz,2
Posted June 15.,730,True,nitraz,2
"Posted October 11, 2015.",221100,False,vnitr0,1
"Posted September 13, 2015.",20900,True,vnitr0,1
Posted July 2.,730,True,76561198128831320,2
Posted May 30.,322170,True,76561198128831320,2
"Posted April 25, 2015.",351290,False,Nitrousrun,1
"Posted December 3, 2013.",8930,True,76561198062676115,2
Posted April 1.,730,True,fluffybunnies123,1
"Posted January 1, 2013.",4000,True,NKraz,1
"Posted January 1, 2013.",220,True,NKraz,2
"Posted November 17, 2012.",440,True,NKraz,1
"Posted November 17, 2012.",50620,True,NKraz,1
"Posted November 17, 2012.",400,True,NKraz,1
"Posted November 17, 2012.",620,True,NKraz,0
"Posted November 17, 2012.",730,True,NKraz,2
Posted January 28.,241930,True,NKraz,1
"Posted August 17, 2013.",211420,True,NKraz,1
Posted August 13.,275850,False,Yawky,0
"Posted October 5, 2012.",440,True,17291799,2
"Posted February 16, 2015.",105450,True,76561198044752424,1
"Posted January 11, 2015.",223470,True,76561198044752424,1
"Posted January 9, 2015.",236370,True,76561198044752424,1
"Posted January 11, 2015.",310370,False,76561198044752424,0
"Posted March 14, 2014.",233450,True,76561198044752424,1
"Posted February 28, 2014.",4000,True,76561198044752424,1
"Posted January 6, 2014.",570,True,76561198097265236,1
"Posted May 9, 2014.",222520,True,76561198097265236,1
"Posted November 30, 2013.",41060,True,765611980830929333,1
"Posted January 19, 2014.",12210,True,765611980830929333,1
"Posted December 3, 2013.",1250,True,765611980830929333,1
"Posted December 5, 2013.",233720,True,765611980830929333,1
"Posted June 29, 2014.",47810,True,76561198063607424,1
"Posted January 19, 2014.",206420,True,76561198063607424,2
Posted February 4.,319630,True,76561198063607424,2
"Posted January 2, 2015.",238430,False,76561198063607424,1
"Posted November 7, 2015.",236110,False,76561198063607424,0
Posted February 22.,325724,True,76561198063607424,1
Posted February 4.,203160,True,76561198063607424,2
"Posted March 29, 2014.",218450,True,76561198093816042,1
"Posted December 1, 2015.",105600,True,ilikeflip,1
"Posted December 1, 2015.",248820,True,ilikeflip,2
"Posted May 3, 2014.",730,True,ilikeflip,1
"Posted December 20, 2013.",1250,True,happygenie,1
"Posted May 19, 2015.",730,True,MessWithNoOne,2
"Posted October 2, 2014.",570,True,Fretality,1
"Posted December 8, 2015.",730,False,76561198064398157,1
"Posted December 31, 2013.",570,True,76561198064398157,1
"Posted September 8, 2015.",304930,True,76561198068224653,1
"Posted July 3, 2015.",8930,False,NobodyBXII,1
"Posted December 20, 2015.",107410,False,NobodyBXII,0
Posted May 12.,252950,True,TehBrickD,2
"Posted August 14, 2014.",221100,True,TehBrickD,1
"Posted June 26, 2014.",223710,True,TehBrickD,0
"Posted December 26, 2015.",252490,True,76561198087546697,0
"Posted July 28, 2015.",340540,False,76561198087546697,1
Posted January 24.,262280,True,No_Count,2
"Posted February 27, 2015.",262060,False,No_Count,1
"Posted January 27, 2015.",220660,True,No_Count,2
Posted January 27.,252450,True,No_Count,1
Posted May 23.,265300,False,No_Count,1
Posted April 9.,227680,False,No_Count,0
Posted January 10.,394510,True,No_Count,2
"Posted July 2, 2015.",292030,True,No_Count,2
"Posted April 19, 2013.",211420,True,No_Count,1
"Posted August 28, 2014.",440,True,76561198061875140,1
Posted June 24.,107410,True,Bisonate,2
"Posted December 1, 2015.",35720,True,Iamhurdlz,0
"Posted December 30, 2014.",219150,True,76561198026960889,2
"Posted April 13, 2014.",440,True,EternalLemon,0
Posted April 9.,391460,False,EternalLemon,2
"Posted June 20, 2014.",440,True,Nokumo,2
"Posted July 29, 2015.",316010,True,chrisbooth,2
"Posted May 4, 2013.",72850,True,Nomasuras,2
"Posted July 1, 2014.",263280,True,Nomasuras,2
"Posted February 3, 2015.",227940,True,Nomasuras,1
"Posted March 19, 2014.",213670,True,76561197992755277,2
"Posted December 24, 2014.",208520,True,76561197992755277,2
"Posted May 1, 2014.",208090,True,76561197992755277,1
"Posted December 19, 2013.",72850,True,76561197992755277,0
"Posted June 19, 2013.",8870,True,76561197992755277,2
"Posted June 19, 2013.",200510,True,76561197992755277,2
Posted August 11.,4000,True,76561198103217965,1
"Posted May 9, 2015.",362890,True,76561198078301258,1
Posted January 11.,292030,True,SomeRandomSociopath,1
"Posted June 3, 2015.",245175,True,SomeRandomSociopath,2
"Posted June 2, 2015.",206420,True,SomeRandomSociopath,0
"Posted July 1, 2014.",238460,True,SomeRandomSociopath,2
"Posted May 28, 2014.",570,True,SomeRandomSociopath,1
"Posted March 30, 2014.",209000,True,76561198020223470,1
Posted August 27.,275850,False,76561198086083131,0
"Posted June 8, 2015.",8980,True,Zombie_Assassin,0
"Posted December 24, 2012.",1250,True,Zombie_Assassin,2
"Posted February 8, 2015.",730,True,Zombie_Assassin,1
"Posted June 21, 2015.",49520,True,Zombie_Assassin,2
"Posted March 28, 2014.",34900,True,76561198016684317,1
"Posted November 25, 2015.",377160,True,76561198016684317,1
"Posted July 27, 2014.",224540,True,76561198102078278,0
Posted July 1.,730,True,pewpewpewpewpewpewpewpewpew,2
"Posted July 7, 2012.",440,True,pewpewpewpewpewpewpewpewpew,2
Posted February 4.,417860,True,pewpewpewpewpewpewpewpewpew,0
"Posted September 15, 2013.",204300,True,pewpewpewpewpewpewpewpewpew,1
"Posted July 27, 2013.",620,True,pewpewpewpewpewpewpewpewpew,1
"Posted December 1, 2015.",242980,False,3197,0
"Posted July 19, 2015.",351640,True,3197,1
"Posted April 17, 2015.",348620,True,3197,1
"Posted June 29, 2014.",206440,True,3197,1
Posted March 7.,365590,True,76561198073922626,1
"Posted October 16, 2014.",319090,True,76561198073922626,1
"Posted October 16, 2014.",218620,True,76561198073922626,1
"Posted December 28, 2012.",203140,True,76561198073922626,1
"Posted September 30, 2014.",301520,True,jasonporena,2
Posted January 26.,304930,True,jasonporena,2
Posted April 15.,207210,True,NookNook,1
"Posted March 12, 2013.",4000,True,76561198073939756,2
"Posted December 18, 2015.",311210,False,mcnooney,0
Posted June 17.,381210,True,mcnooney,1
Posted January 31.,252490,False,mcnooney,1
"Posted September 11, 2015.",730,False,mcnooney,0
"Posted February 14, 2015.",242860,True,mcnooney,2
"Posted July 6, 2014.",291480,True,mcnooney,2
"Posted March 22, 2014.",242050,True,76561198068142981,2
"Posted May 31, 2014.",11280,True,76561198068142981,2
"Posted November 30, 2013.",224260,True,519348245,1
"Posted July 31, 2015.",238320,True,0903512455,2
"Posted December 2, 2014.",570,True,0903512455,1
"Posted July 21, 2015.",242860,True,wh88ss,2
"Posted January 17, 2014.",206420,True,76561198060833105,1
"Posted January 17, 2014.",241640,True,76561198060833105,1
"Posted January 17, 2014.",224260,True,76561198060833105,1
"Posted January 6, 2014.",219680,True,76561197998568725,1
"Posted January 1, 2014.",213850,True,76561197998568725,0
"Posted January 6, 2015.",253110,True,76561197998568725,1
"Posted June 20, 2013.",204880,True,coreynorman,0
"Posted May 9, 2015.",730,True,norsktf,2
"Posted April 29, 2015.",4000,True,norsktf,2
"Posted July 21, 2015.",218620,True,norsktf,2
"Posted May 24, 2015.",289650,True,norsktf,2
"Posted September 30, 2015.",1250,True,norsktf,0
"Posted May 8, 2015.",104900,True,norsktf,2
"Posted April 30, 2015.",203140,True,norsktf,2
"Posted April 4, 2015.",252490,True,norsktf,2
"Posted June 20, 2015.",206420,True,76561198057654603,1
Posted July 18.,375600,True,76561198057654603,2
"Posted December 29, 2013.",99900,False,76561198071986441,1
"Posted December 29, 2013.",226320,True,76561198071986441,2
"Posted October 24, 2014.",730,True,TheRealNorthern,0
"Posted October 21, 2015.",333600,True,TheRealNorthern,2
"Posted November 16, 2014.",10180,True,TheRealNorthern,2
"Posted December 6, 2014.",244850,True,TheRealNorthern,0
"Posted September 22, 2014.",730,True,NosmasAtLan,1
"Posted July 18, 2015.",440,True,76561198023831779,1
"Posted April 10, 2015.",570,True,76561198024357966,2
"Posted June 27, 2015.",346010,True,spookymouse,2
Posted June 9.,222520,True,spookymouse,1
"Posted September 5, 2014.",301520,True,spookymouse,1
"Posted June 22, 2014.",570,True,miller238,2
Posted January 3.,10090,True,samdidit,2
Posted January 3.,70000,True,samdidit,2
"Posted July 3, 2015.",440,True,samdidit,2
"Posted February 18, 2015.",233720,True,samdidit,2
"Posted February 10, 2014.",219740,True,verysmartman,1
"Posted September 25, 2014.",38410,True,verysmartman,0
"Posted May 9, 2014.",224480,True,verysmartman,1
"Posted January 29, 2014.",213650,True,verysmartman,0
"Posted January 23, 2014.",200210,True,76561198043505113,0
"Posted September 30, 2014.",221100,True,76561198043505113,0
"Posted June 30, 2014.",4000,True,76561198080209148,1
"Posted October 10, 2015.",7670,True,76561198080209148,1
"Posted October 10, 2015.",72850,True,76561198080209148,1
Posted May 8.,233130,True,76561198080209148,0
"Posted September 21, 2015.",263060,True,76561198080209148,0
Posted March 8.,300,True,76561198080209148,1
"Posted December 22, 2015.",391540,True,76561198080209148,2
"Posted October 9, 2015.",271290,True,76561198080209148,1
"Posted July 23, 2014.",222880,True,76561198074744700,1
"Posted April 6, 2013.",500,True,76561197977544920,2
"Posted February 28, 2013.",4540,True,76561197977544920,1
"Posted December 18, 2012.",24240,True,76561197977544920,0
"Posted December 16, 2012.",97330,True,76561197977544920,1
"Posted February 13, 2014.",228380,True,robertstevenson,2
"Posted February 28, 2015.",8930,True,stanlyski,2
Posted September 6.,473850,True,76561198058989485,1
"Posted December 17, 2013.",72850,True,SuperNovaDeath,1
"Posted April 17, 2014.",200260,True,SuperNovaDeath,1
"Posted October 30, 2015.",208090,False,ThatComedian,0
"Posted September 21, 2014.",209160,True,ThatComedian,2
Posted June 13.,408120,False,Novabeam23,1
"Posted August 10, 2015.",323380,True,Novabeam23,2
"Posted December 4, 2015.",415420,True,76561198026239418,2
"Posted September 8, 2015.",730,True,76561198026239418,2
"Posted September 6, 2012.",4000,True,76561198026239418,2
"Posted September 8, 2015.",369580,True,76561198026239418,1
"Posted September 8, 2015.",233450,True,76561198026239418,2
"Posted July 9, 2014.",221640,True,NovalisBlitz,0
"Posted December 9, 2013.",570,True,NovalisBlitz,2
"Posted August 2, 2014.",301520,True,novarogue,1
"Posted October 9, 2014.",211820,True,novarogue,1
"Posted November 2, 2014.",230410,True,novarogue,1
"Posted October 2, 2014.",207140,True,novarogue,2
"Posted August 22, 2014.",49520,True,novarogue,2
"Posted June 10, 2014.",104900,True,novarogue,1
"Posted January 3, 2014.",210770,True,novarogue,2
"Posted January 12, 2013.",218230,True,novarogue,1
"Posted March 15, 2015.",204372,True,76561198087654581,2
Posted June 29.,40800,True,76561198087654581,1
Posted June 29.,364420,True,76561198087654581,2
"Posted March 14, 2015.",204360,True,76561198087654581,2
"Posted November 4, 2014.",8870,True,76561198087654581,1
"Posted December 20, 2013.",4000,True,76561198087654581,2
"Posted October 22, 2015.",209870,True,Calumdruggo,2
"Posted February 13, 2014.",730,True,Calumdruggo,2
"Posted March 6, 2014.",208480,True,Calumdruggo,2
"Posted February 27, 2014.",49520,True,Calumdruggo,2
"Posted February 27, 2014.",211400,True,Calumdruggo,1
"Posted February 27, 2014.",252490,True,Calumdruggo,2
"Posted February 27, 2014.",202170,True,Calumdruggo,2
"Posted February 13, 2014.",570,True,Calumdruggo,2
"Posted January 13, 2014.",218620,True,Calumdruggo,2
"Posted November 29, 2015.",304930,False,Noxious02,1
"Posted August 23, 2015.",4000,True,Noxious02,2
"Posted April 28, 2015.",4760,True,Noxious02,2
"Posted February 19, 2015.",17520,True,Noxious02,2
"Posted September 11, 2015.",291550,True,76561198046862962,2
Posted July 4.,730,True,76561198298361542,2
"Posted April 7, 2013.",8870,True,_nUCKK,1
"Posted December 24, 2012.",4000,True,_nUCKK,0
"Posted April 25, 2015.",570,True,nuclearaven,2
"Posted April 20, 2014.",212480,True,Nuep,2
Posted January 20.,221100,True,76561198106949471,1
Posted January 20.,231430,True,76561198106949471,1
"Posted March 26, 2015.",345520,True,76561198106949471,1
"Posted September 24, 2014.",211820,False,76561198075132070,2
"Posted June 6, 2015.",249050,True,76561198075132070,1
"Posted October 28, 2014.",440,True,76561198075132070,2
"Posted September 2, 2014.",233720,True,76561198075132070,2
Posted March 18.,2300,True,76561198075132070,1
Posted July 16.,304930,False,76561198075132070,2
"Posted June 23, 2014.",33440,True,Totalfire_,2
"Posted June 23, 2014.",243470,True,Totalfire_,1
"Posted October 6, 2013.",105600,True,sploger,2
"Posted May 4, 2013.",620,True,sploger,2
"Posted October 9, 2015.",34330,True,csgostatsjustfuxkijfnworkcunnt,1
"Posted December 15, 2013.",105600,True,76561198069046130,2
Posted April 20.,304930,True,76561198103654255,2
"Posted December 11, 2015.",730,True,NutTheSniper,1
Posted April 15.,304930,True,76561198084585657,2
Posted January 2.,301910,False,76561198084585657,1
"Posted July 2, 2015.",3590,True,ELCHAPOELCHAPOELCHAPO,1
Posted March 5.,292600,False,ELCHAPOELCHAPOELCHAPO,1
"Posted November 25, 2014.",570,True,76561198045741374,0
"Posted October 23, 2014.",218620,True,NguyenXuanTan,1
"Posted February 23, 2014.",246420,True,76561198069090454,2
"Posted October 25, 2015.",218620,False,76561198058754545,1
"Posted August 29, 2015.",346110,True,anotherfuckingdeejay,2
"Posted December 4, 2014.",306830,False,anotherfuckingdeejay,2
Posted February 15.,107410,True,anotherfuckingdeejay,2
"Posted July 19, 2015.",293260,True,anotherfuckingdeejay,2
"Posted September 6, 2014.",253710,False,anotherfuckingdeejay,0
"Posted July 7, 2015.",730,True,sinforthewin,2
"Posted January 26, 2015.",313120,True,76561198102409708,2
"Posted October 6, 2014.",730,True,76561198102409708,1
Posted August 24.,275850,False,76561198102409708,0
"Posted August 14, 2015.",304050,True,76561198102409708,0
Posted August 26.,292030,True,76561198102409708,2
"Posted December 4, 2015.",422400,True,Nz1_,1
"Posted October 17, 2015.",218620,False,Nz1_,0
"Posted December 9, 2015.",730,True,Nz1_,1
"Posted May 29, 2015.",236390,True,Nz1_,2
"Posted July 12, 2014.",263280,True,tankmannz,1
"Posted July 12, 2014.",265930,True,tankmannz,1
"Posted March 2, 2014.",212680,True,tankmannz,1
"Posted March 2, 2014.",200510,True,tankmannz,2
"Posted June 5, 2014.",256330,True,tankmannz,2
Posted September 10.,406150,True,tankmannz,2
"Posted October 9, 2014.",293860,True,tankmannz,1
"Posted March 12, 2014.",218620,True,tankmannz,2
Posted January 14.,267940,False,2547887,0
"Posted December 5, 2014.",282440,True,chacau,1
"Posted November 12, 2013.",40800,True,76561198070857828,2
"Posted October 11, 2013.",440,True,76561198070857828,2
"Posted August 18, 2014.",440,True,76561198112853458,2
"Posted March 29, 2015.",358150,True,blackops66,2
Posted May 28.,287700,True,blackops66,1
"Posted March 15, 2015.",218620,True,blackops66,1
"Posted November 11, 2015.",348090,True,blackops66,1
"Posted October 25, 2014.",253710,True,o-tang,2
"Posted February 19, 2014.",209000,True,ongkungx2,1
"Posted November 28, 2013.",242050,True,pupapooh,1
"Posted October 11, 2013.",17470,True,pupapooh,1
"Posted April 25, 2013.",4000,True,pupapooh,1
"Posted October 7, 2013.",208480,True,pupapooh,1
"Posted November 17, 2013.",245170,True,pupapooh,1
"Posted April 27, 2013.",218230,True,pupapooh,1
"Posted December 13, 2014.",440,True,husseinobama,1
"Posted December 25, 2014.",218620,True,ToxicLegionaire,1
"Posted June 24, 2014.",202970,True,76561198063138377,2
"Posted June 17, 2015.",351710,True,76561198034392853,1
"Posted August 6, 2015.",218620,True,76561198079721051,2
"Posted September 4, 2015.",233450,True,OBLONGGAMING,2
Posted May 26.,17570,True,76561198194717606,2
Posted April 4.,295110,False,76561198035991809,1
"Posted November 11, 2014.",248820,True,totallynotsianide,1
"Posted March 21, 2015.",262060,True,totallynotsianide,1
"Posted May 30, 2014.",11330,True,totallynotsianide,2
Posted April 21.,730,True,76561198067744969,1
"Posted December 25, 2013.",49520,True,76561198054681718,2
Posted June 15.,218410,True,Pretz,2
"Posted February 14, 2014.",224480,True,Occy,1
"Posted February 14, 2014.",620,True,Occy,2
"Posted July 8, 2014.",202170,True,76561198081342340,1
"Posted June 23, 2014.",238460,True,DeployableDuck,2
"Posted December 12, 2014.",213670,True,DeployableDuck,2
Posted June 4.,440,True,odkul,2
Posted May 14.,264710,True,76561198027716010,2
"Posted June 29, 2014.",570,True,76561198062152744,1
"Posted September 10, 2014.",286080,True,myzuerahuebr,2
"Posted April 26, 2014.",1520,True,Ogargd,2
"Posted November 8, 2015.",440,True,76561198051139390,2
"Posted September 26, 2014.",72850,True,76561198051139390,1
"Posted March 8, 2013.",105600,True,76561198051139390,2
Posted April 18.,227300,True,76561198051139390,2
"Posted October 28, 2015.",380600,True,76561198051139390,1
"Posted February 27, 2014.",213650,True,76561198073419999,1
"Posted February 22, 2014.",200210,True,76561198073419999,1
"Posted June 8, 2015.",730,True,krabby666,0
"Posted March 1, 2014.",109600,True,warmedic,2
"Posted February 28, 2014.",239220,True,warmedic,2
"Posted January 30, 2014.",250740,True,warmedic,1
"Posted January 30, 2014.",231060,True,warmedic,2
"Posted March 17, 2015.",317360,True,ghostfps98,1
"Posted February 24, 2014.",224540,True,ghostfps98,2
"Posted September 8, 2015.",319630,True,MexyMax,2
"Posted September 5, 2015.",218640,True,MexyMax,1
Posted February 15.,230410,True,MexyMax,1
Posted July 25.,496920,True,MexyMax,1
Posted June 30.,385370,True,MexyMax,1
"Posted October 19, 2015.",301750,True,MexyMax,1
"Posted August 14, 2015.",343360,True,MexyMax,2
"Posted July 23, 2015.",223470,True,MexyMax,0
"Posted March 7, 2014.",206440,True,ohreoreoreo,2
"Posted March 24, 2014.",8870,True,ohreoreoreo,2
"Posted September 28, 2012.",440,True,ohreoreoreo,1
"Posted July 7, 2014.",105600,True,ohreoreoreo,2
"Posted April 20, 2014.",222900,True,ohreoreoreo,1
"Posted February 23, 2014.",259390,True,ohreoreoreo,2
"Posted February 23, 2014.",218060,True,ohreoreoreo,2
"Posted February 22, 2014.",4000,True,ohreoreoreo,2
"Posted February 15, 2014.",570,False,ohreoreoreo,1
"Posted February 3, 2014.",244710,True,ohreoreoreo,2
"Posted February 20, 2014.",250600,True,329838102,1
"Posted August 27, 2015.",380600,False,329838102,1
"Posted July 10, 2013.",440,True,329838102,1
"Posted June 29, 2015.",298480,True,76561198017796978,2
Posted August 30.,275850,False,76561198017796978,2
"Posted August 3, 2014.",232810,False,76561198017796978,1
Posted June 12.,34910,True,oilfire30,2
"Posted February 5, 2014.",17410,True,76561198084029298,2
"Posted June 27, 2014.",440,True,76561198084029298,2
"Posted January 29, 2015.",236390,True,76561198084029298,2
"Posted February 11, 2014.",207690,True,76561198084029298,1
Posted January 30.,291550,True,barkgamers,2
"Posted December 1, 2014.",209080,True,oklusion,2
"Posted June 9, 2014.",248570,True,oklusion,2
"Posted August 11, 2013.",620,True,oklusion,2
"Posted December 12, 2014.",570,True,76561198086448358,1
Posted February 15.,396900,True,KingBlank,2
"Posted August 25, 2014.",200510,True,KingBlank,2
Posted April 5.,257850,True,quantumquack,1
"Posted March 25, 2015.",50300,True,quantumquack,1
"Posted August 20, 2014.",221100,True,76561198137075100,0
"Posted November 28, 2013.",218230,True,BlackBulletIV,2
"Posted June 28, 2015.",214560,True,BlackBulletIV,1
"Posted May 23, 2013.",24980,True,BlackBulletIV,1
"Posted August 31, 2014.",238430,True,NeroDarkMC,2
"Posted December 20, 2014.",4000,True,NeroDarkMC,2
"Posted October 12, 2014.",16730,True,NeroDarkMC,2
"Posted August 31, 2014.",49520,True,NeroDarkMC,2
"Posted November 14, 2015.",24240,True,NeroDarkMC,0
"Posted October 18, 2015.",218620,False,nattyking1961,0
"Posted December 26, 2015.",8850,True,nattyking1961,2
Posted September 16.,319630,True,nattyking1961,0
"Posted January 5, 2015.",302080,True,nattyking1961,2
"Posted January 3, 2014.",550,True,nattyking1961,2
"Posted April 28, 2015.",1250,True,dnsh38,0
"Posted July 31, 2015.",383080,True,13457856281,1
"Posted June 4, 2015.",245170,True,13457856281,1
Posted March 4.,730,True,76561198065446130,1
"Posted January 22, 2015.",303390,False,76561198065446130,2
"Posted September 2, 2012.",440,True,76561198065446130,2
Posted January 10.,351970,True,76561198004638606,2
