app_name,item_id,playtime_forever,user_id,recommend,Sentiment_analysis
Factorio,427520,1038.0,76561198081511281,True,2.0
Goat Simulator,265930,957.0,76561198081511281,True,2.0
Scribblenauts Unlimited,218680,2875.0,76561198081511281,True,2.0
LISA,335670,2159.0,absolutezero,True,1.0
Monstrum,296710,21.0,absolutezero,False,0.0
Undertale,391540,1690.0,absolutezero,True,2.0
The Beginner's Guide,303210,74.0,absolutezero,True,1.0
Receiver,234190,159.0,absolutezero,True,2.0
Stranded Deep,313120,145.0,Cab117,True,2.0
Hand of Fate,266510,511.0,Cab117,True,2.0
Warframe,230410,6661.0,Cab117,True,2.0
Sniper: Ghost Warrior 2,34870,280.0,Cab117,False,2.0
Kingdoms of Amalur: Reckoning™,102500,396.0,Cab117,True,2.0
Counter-Strike: Global Offensive,730,25346.0,76561198063159016,True,1.0
Shelter 2,275100,123.0,76561198063159016,True,2.0
Depth,274940,1298.0,76561198063159016,True,1.0
DayZ,221100,4920.0,76561198063159016,True,2.0
Counter-Strike: Global Offensive,730,11526.0,10051997,True,1.0
Rust,252490,49985.0,10051997,True,2.0
PAYDAY 2,218620,803.0,10051997,True,0.0
Dust: An Elysian Tail,236090,90.0,10051997,True,2.0
Counter-Strike: Global Offensive,730,11076.0,76561198067777635,True,2.0
Killing Floor 2,232090,1456.0,76561198067777635,True,1.0
Darkest Dungeon®,262060,2122.0,76561198067777635,True,0.0
Dishonored,205100,988.0,76561198067777635,True,2.0
Counter-Strike: Global Offensive,730,37067.0,mrthromato98,True,2.0
Rocket League®,252950,1464.0,mrthromato98,True,0.0
Emily is Away,417860,60.0,mrthromato98,False,1.0
PAYDAY 2,218620,7235.0,mrthromato98,True,0.0
Sniper Elite V2,63380,581.0,mrthromato98,True,2.0
Tom Clancy’s The Division™,365590,1097.0,76561198036810976,True,2.0
Paint the Town Red,337320,710.0,76561198036810976,True,0.0
Wolfenstein: The Old Blood,350080,427.0,76561198036810976,False,2.0
Castle Crashers®,204360,1025.0,76561198036810976,True,2.0
Left 4 Dead 2,550,10543.0,76561198036810976,True,0.0
Counter-Strike: Global Offensive,730,30848.0,mwanan,True,2.0
ARK: Survival Evolved,346110,2833.0,mwanan,True,0.0
Mitos.is: The Game,389570,215.0,mwanan,False,2.0
Five Nights at Freddy's 2,332800,126.0,mwanan,True,2.0
Rust,252490,167.0,mwanan,True,1.0
Geometry Dash,322170,337.0,blackcheeze,True,2.0
MapleStory,216150,106.0,blackcheeze,True,2.0
Terraria,105600,9922.0,blackcheeze,True,2.0
SPORE™ Galactic Adventures,24720,1460.0,blackcheeze,True,2.0
SUPERHOT,322500,384.0,DiamondSwordBeGod,True,2.0
Verdun,242860,162.0,DiamondSwordBeGod,True,0.0
Awesomenauts - the 2D moba,204300,6223.0,DiamondSwordBeGod,True,2.0
E.Y.E: Divine Cybermancy,91700,235.0,DiamondSwordBeGod,True,1.0
Tom Clancy's Rainbow Six Lockdown™,15000,51.0,DiamondSwordBeGod,False,2.0
Rust,252490,12082.0,Discoflw,True,1.0
Castle Crashers®,204360,5096.0,Discoflw,True,1.0
Orcs Must Die! 2,201790,1845.0,Discoflw,True,2.0
Terraria,105600,10148.0,Discoflw,True,1.0
BioShock Infinite,8870,955.0,Theraxel,True,2.0
Borderlands 2,49520,7842.0,Theraxel,True,2.0
Left 4 Dead 2,550,1855.0,Theraxel,True,2.0
Half-Life 2,220,339.0,Theraxel,True,2.0
Saints Row 2,9480,6881.0,ysarge,False,1.0
Counter-Strike: Global Offensive,730,17592.0,ysarge,True,2.0
POSTAL 2,223470,5789.0,ysarge,True,0.0
Real Horror Stories Ultimate Edition,281370,457.0,ysarge,False,2.0
Saints Row: The Third,55230,7730.0,ysarge,True,1.0
Shadowgrounds,2500,176.0,ysarge,True,2.0
Counter-Strike: Global Offensive,730,21535.0,76561198042823843,True,2.0
Tales from the Borderlands,330830,1281.0,76561198042823843,True,0.0
Arma 3,107410,3315.0,76561198042823843,True,0.0
Half-Life 2,220,2123.0,76561198042823843,True,1.0
Realm of the Mad God,200210,44.0,76561198126411307,True,1.0
Counter-Strike: Global Offensive,730,15661.0,76561198126411307,True,1.0
Rocket League®,252950,3069.0,76561198126411307,True,1.0
Dragons and Titans,263500,1903.0,76561198126411307,True,1.0
Project Nimbus,257030,731.0,dinomartinelli,True,0.0
Kerbal Space Program,220200,5417.0,dinomartinelli,True,0.0
Alien: Isolation,214490,458.0,dinomartinelli,True,1.0
Valiant Hearts: The Great War™ / Soldats Inconnus : Mémoires de la Grande Guerre™,260230,545.0,dinomartinelli,True,2.0
The Long Dark,305620,2300.0,76561198056645429,False,2.0
Subnautica,264710,483.0,76561198056645429,True,2.0
This War of Mine,282070,957.0,76561198056645429,True,1.0
Rust,252490,823.0,76561198056645429,True,2.0
No More Room in Hell,224260,572.0,76561198056645429,True,2.0
BattleBlock Theater®,238460,1826.0,BottleTopNation,True,2.0
Undertale,391540,632.0,BottleTopNation,True,2.0
DARK SOULS™: Prepare To Die™ Edition,211420,7007.0,BottleTopNation,True,2.0
Terraria,105600,9473.0,BottleTopNation,True,2.0
BioShock Infinite,8870,2084.0,Vite003,True,1.0
Far Cry 3,220240,7244.0,Vite003,True,1.0
Borderlands 2,49520,6578.0,Vite003,True,1.0
Borderlands,8980,2133.0,Vite003,True,0.0
Stranded Deep,313120,277.0,76561198097470405,True,2.0
Mad Max,234140,1203.0,76561198097470405,True,2.0
Reign Of Kings,344760,1333.0,76561198097470405,True,0.0
Brawlhalla,291550,12505.0,76561198097470405,True,0.0
DARK SOULS™: Prepare To Die™ Edition,211420,44.0,76561198097470405,False,1.0
Men of War: Assault Squad 2,244450,992.0,76561198104834557,True,2.0
Hearts of Iron IV,394360,7276.0,76561198104834557,True,1.0
DayZ,221100,2517.0,76561198104834557,True,0.0
Europa Universalis IV,236850,22996.0,76561198104834557,True,2.0
Counter-Strike: Global Offensive,730,34717.0,Qi_Bishop,True,0.0
The Way of Life Free Edition,310370,44.0,Qi_Bishop,True,2.0
Dead Pixels,222980,401.0,Qi_Bishop,True,2.0
Counter-Strike: Source,240,57468.0,Qi_Bishop,True,1.0
Counter-Strike: Global Offensive,730,35502.0,76561198067021476,True,2.0
The Forest,242760,1652.0,76561198067021476,True,1.0
Dying Light,239140,3955.0,76561198067021476,True,0.0
SPINTIRES™,263280,1275.0,76561198067021476,True,2.0
The Yawhg,269030,253.0,SKOOOTA,True,2.0
Starbound,211820,8887.0,SKOOOTA,True,2.0
Tiny Barbarian DX,253350,186.0,SKOOOTA,True,2.0
Volgarr the Viking,247240,655.0,SKOOOTA,True,0.0
Robocraft,301520,1795.0,amazingcpan,True,1.0
PAYDAY 2,218620,9045.0,amazingcpan,True,1.0
DARK SOULS™: Prepare To Die™ Edition,211420,4399.0,amazingcpan,True,2.0
Left 4 Dead 2,550,2357.0,amazingcpan,True,1.0
Counter-Strike: Global Offensive,730,49221.0,pixlflames,True,1.0
A Story About My Uncle,278360,131.0,pixlflames,True,0.0
DayZ,221100,3520.0,pixlflames,True,2.0
Rust,252490,15493.0,pixlflames,True,2.0
Gang Beasts,285900,2313.0,76561198077092391,True,0.0
Out There Somewhere,263980,122.0,76561198077092391,True,2.0
The Escapists,298630,760.0,76561198077092391,True,2.0
Transformice,335240,15.0,76561198077092391,False,0.0
McPixel,220860,83.0,76561198077092391,False,2.0
Terraria,105600,10836.0,76561198077092391,True,2.0
Counter-Strike: Global Offensive,730,45405.0,76561198059298985,True,2.0
Rocket League®,252950,2632.0,76561198059298985,True,2.0
Call of Duty®: Black Ops III,311210,5424.0,76561198059298985,True,2.0
H1Z1,433850,2514.0,76561198059298985,True,2.0
Counter-Strike: Global Offensive,730,2880.0,76561198096922815,True,0.0
ARK: Survival Evolved,346110,487.0,76561198096922815,True,0.0
Sonic Lost World,329440,791.0,76561198096922815,True,2.0
Tower of Guns,266110,210.0,76561198096922815,True,2.0
Tales from the Borderlands,330830,2172.0,76561198034027094,True,2.0
METAL GEAR RISING: REVENGEANCE,235460,1763.0,76561198034027094,True,0.0
"Papers, Please",239030,507.0,76561198034027094,True,0.0
Warframe,230410,56265.0,76561198034027094,True,0.0
Counter-Strike: Global Offensive,730,35158.0,bvkenshiki,True,2.0
Tree of Savior (English Ver.),372000,44208.0,bvkenshiki,False,2.0
Dungeon Defenders II,236110,10953.0,bvkenshiki,True,2.0
Dragon Saga,381990,2464.0,bvkenshiki,True,2.0
PAYDAY 2,218620,1718.0,bvkenshiki,True,2.0
Counter-Strike: Global Offensive,730,16274.0,Kootrasman,True,2.0
Tom Clancy's Rainbow Six® Siege,359550,998.0,Kootrasman,False,0.0
Trove,304050,392.0,Kootrasman,False,2.0
Survival: Postapocalypse Now,351290,24.0,Kootrasman,False,0.0
Rust,252490,27848.0,Kootrasman,True,2.0
PAYDAY 2,218620,31134.0,Kootrasman,True,2.0
Terraria,105600,20959.0,Kootrasman,True,2.0
Call of Duty®: Modern Warfare® 2,10180,30.0,JAIRSOMENDS,False,1.0
Counter-Strike: Global Offensive,730,2993.0,JAIRSOMENDS,True,0.0
AdVenture Capitalist,346900,4596.0,JAIRSOMENDS,True,2.0
South Park™: The Stick of Truth™,213670,1549.0,JAIRSOMENDS,True,1.0
Half-Life 2,220,758.0,JAIRSOMENDS,True,2.0
Counter-Strike: Global Offensive,730,41115.0,Xemmedi,True,2.0
World's Fastest Pizza,396260,30.0,Xemmedi,True,1.0
Tales from the Borderlands,330830,614.0,Xemmedi,True,2.0
Rush Bros.,234490,12.0,Xemmedi,False,1.0
LEGO The Lord of the Rings,214510,898.0,Xemmedi,True,2.0
ARK: Survival Evolved,346110,58428.0,blindfrog42,True,1.0
The Talos Principle,257510,2515.0,blindfrog42,True,2.0
The Bridge,204240,154.0,blindfrog42,True,2.0
Brutal Legend,225260,328.0,blindfrog42,False,2.0
Antichamber,219890,529.0,blindfrog42,True,2.0
HuniePop,339800,967.0,Gigglestik,True,0.0
Starbound,211820,36990.0,Gigglestik,True,2.0
Goat Simulator,265930,336.0,Gigglestik,True,2.0
PlanetSide 2,218230,11729.0,Gigglestik,True,2.0
Counter-Strike: Global Offensive,730,54829.0,76561198085200257,True,2.0
DayZ,221100,14729.0,76561198085200257,True,2.0
PlanetSide 2,218230,6147.0,76561198085200257,True,2.0
Arma 2: Operation Arrowhead,33930,38193.0,76561198085200257,True,2.0
Counter-Strike: Global Offensive,730,13911.0,hoobiedoobie5657,True,2.0
Unturned,304930,6507.0,hoobiedoobie5657,True,2.0
Hearts of Iron IV,394360,22235.0,hoobiedoobie5657,True,2.0
Don't Starve Together,322330,1182.0,hoobiedoobie5657,True,2.0
ARK: Survival Of The Fittest,407530,941.0,76561198071526072,True,2.0
Brawlhalla,291550,841.0,76561198071526072,True,2.0
Unturned,304930,5157.0,76561198071526072,True,0.0
Atlas Reactor,402570,200.0,76561198071526072,True,2.0
Counter-Strike: Global Offensive,730,21570.0,76561198092638474,True,1.0
Sleeping Dogs,202170,580.0,76561198092638474,True,1.0
Starbound,211820,3342.0,76561198092638474,True,1.0
Loadout,208090,315.0,76561198092638474,True,1.0
Counter-Strike: Global Offensive,730,2933.0,omni574,True,2.0
Killing Floor 2,232090,2495.0,omni574,True,0.0
ARK: Survival Evolved,346110,14529.0,omni574,True,1.0
The Flock,290490,67.0,omni574,True,1.0
Counter-Strike: Global Offensive,730,29220.0,76561198096417535,True,2.0
Mad Max,234140,1843.0,76561198096417535,True,2.0
Heroes & Generals,227940,6667.0,76561198096417535,True,2.0
Port of Call,356520,41.0,76561198096417535,True,2.0
Counter-Strike: Global Offensive,730,30647.0,geraldtan35,True,2.0
Surgeon Simulator,233720,644.0,geraldtan35,True,1.0
The Darkness II,67370,393.0,geraldtan35,True,2.0
Left 4 Dead 2,550,7258.0,geraldtan35,True,2.0
Counter-Strike: Global Offensive,730,11328.0,KawaiiKrillin,True,2.0
Surgeon Simulator,233720,577.0,KawaiiKrillin,True,1.0
PAC-MAN™ Championship Edition DX+,236450,611.0,KawaiiKrillin,True,1.0
OlliOlli,274250,200.0,KawaiiKrillin,True,1.0
Counter-Strike: Global Offensive,730,44191.0,ALECLIKESSHOTASANDLITTLECUTEBOYS,True,0.0
Hotline Miami 2: Wrong Number,274170,1189.0,ALECLIKESSHOTASANDLITTLECUTEBOYS,True,0.0
PAYDAY 2,218620,16178.0,ALECLIKESSHOTASANDLITTLECUTEBOYS,True,2.0
Warframe,230410,9213.0,ALECLIKESSHOTASANDLITTLECUTEBOYS,True,2.0
Counter-Strike: Global Offensive,730,200751.0,RadicalLapis,True,2.0
No More Room in Hell,224260,5851.0,RadicalLapis,True,2.0
Warframe,230410,5881.0,RadicalLapis,True,2.0
Terraria,105600,24608.0,RadicalLapis,True,2.0
Counter-Strike: Global Offensive,730,9821.0,Batthew,True,0.0
Starbound,211820,5877.0,Batthew,True,2.0
Deus Ex: Mankind Divided,337000,891.0,Batthew,True,2.0
No Man's Sky,275850,1057.0,Batthew,False,2.0
Five Nights at Freddy's,319510,96.0,Batthew,True,1.0
Counter-Strike: Global Offensive,730,10575.0,droccteclemon,True,2.0
Sanctum 2,210770,305.0,droccteclemon,True,1.0
Fistful of Frags,265630,84.0,droccteclemon,True,2.0
Robocraft,301520,592.0,droccteclemon,True,2.0
Counter-Strike: Global Offensive,730,39181.0,76561198058760041,True,2.0
Plug & Play,353560,54.0,76561198058760041,True,2.0
DayZ,221100,1231.0,76561198058760041,False,2.0
Rust,252490,51673.0,76561198058760041,True,2.0
Total War™: ROME II - Emperor Edition,214950,5265.0,76561198058760041,True,1.0
Robocraft,301520,3618.0,utarran,True,2.0
Unturned,304930,200.0,utarran,True,2.0
Elite Dangerous,359320,93.0,utarran,True,0.0
PAYDAY 2,218620,2354.0,utarran,True,2.0
ORION: Prelude,104900,262.0,utarran,False,2.0
Counter-Strike: Global Offensive,730,67443.0,76561198048417105,True,2.0
Homeworld Remastered Collection,244160,367.0,76561198048417105,True,2.0
American Truck Simulator,270880,7090.0,76561198048417105,True,2.0
Grand Theft Auto V,271590,21181.0,76561198048417105,True,2.0
Counter-Strike: Global Offensive,730,35995.0,NotRoyston,True,2.0
Don't Starve Together,322330,515.0,NotRoyston,True,1.0
Emily is Away,417860,205.0,NotRoyston,True,2.0
Door Kickers,248610,640.0,NotRoyston,True,2.0
Max Payne 3,204100,612.0,76561198079890309,True,1.0
Hand of Fate,266510,738.0,76561198079890309,True,2.0
Darkest Dungeon®,262060,3810.0,76561198079890309,True,2.0
NEO Scavenger,248860,1945.0,76561198079890309,True,0.0
Counter-Strike: Global Offensive,730,43661.0,76561198069271631,True,2.0
Divinity: Original Sin (Classic),230230,24026.0,76561198069271631,True,2.0
Shadowrun: Dragonfall - Director's Cut,300550,2353.0,76561198069271631,True,2.0
Driftmoon,263380,875.0,76561198069271631,True,2.0
Dragon's Dogma: Dark Arisen,367500,423.0,76561198080697574,True,2.0
Grim Dawn,219990,1721.0,76561198080697574,True,1.0
Tom Clancy's Rainbow Six® Siege,359550,13721.0,76561198080697574,True,1.0
Defiance,224600,3579.0,76561198080697574,False,1.0
DARK SOULS™ II,236430,16839.0,76561198080697574,True,1.0
Analogue: A Hate Story,209370,274.0,Fox_Hanyou_Mikoto,True,2.0
METAL GEAR RISING: REVENGEANCE,235460,1972.0,Fox_Hanyou_Mikoto,True,0.0
Age of Empires II HD,221380,1356.0,Fox_Hanyou_Mikoto,True,0.0
Saints Row: The Third,55230,3681.0,Fox_Hanyou_Mikoto,True,0.0
Dragon's Dogma: Dark Arisen,367500,2615.0,76561198032651953,True,2.0
Duelyst,291410,232.0,76561198032651953,True,2.0
Stellaris,281990,2065.0,76561198032651953,True,2.0
Stardew Valley,413150,3332.0,76561198032651953,True,2.0
LoveBeat,354290,532.0,76561198071264983,True,2.0
Elsword,237310,4209.0,76561198071264983,True,1.0
ArcheBlade™,207230,69.0,76561198071264983,True,2.0
Left 4 Dead 2,550,9895.0,76561198071264983,True,2.0
Counter-Strike: Global Offensive,730,62434.0,fazerumbagulho,True,2.0
DayZ,221100,16794.0,fazerumbagulho,True,1.0
Star Conflict,212070,1236.0,fazerumbagulho,True,1.0
PlanetSide 2,218230,889.0,fazerumbagulho,True,0.0
Waveform,204180,5.0,deltalink21,True,2.0
Killing Floor 2,232090,817.0,deltalink21,True,2.0
LiEat,373770,539.0,deltalink21,True,2.0
PAYDAY 2,218620,15454.0,deltalink21,False,2.0
Super Hexagon,221640,590.0,deltalink21,True,0.0
Cubemen,207250,33.0,SakifX9,True,2.0
Tales of Maj'Eyal,259680,150.0,SakifX9,False,0.0
BattleBlock Theater®,238460,1051.0,SakifX9,True,2.0
METAL GEAR SOLID V: THE PHANTOM PAIN,287700,6364.0,SakifX9,False,0.0
Dev Guy,351800,8.0,SakifX9,True,1.0
Memories of a Vagabond,307070,108.0,SakifX9,True,2.0
SpaceChem,92800,73.0,SakifX9,False,1.0
The Last Remnant™,23310,1477.0,SakifX9,False,2.0
Robocraft,301520,1331.0,Mastaslim,True,2.0
Cities: Skylines,255710,1954.0,Mastaslim,True,2.0
Rust,252490,2927.0,Mastaslim,True,2.0
Warframe,230410,16549.0,Mastaslim,True,2.0
Counter-Strike: Global Offensive,730,11997.0,76561198044412023,True,1.0
Fallout 4,377160,5461.0,76561198044412023,True,2.0
Wolfenstein: The Old Blood,350080,519.0,76561198044412023,True,2.0
DayZ,221100,13411.0,76561198044412023,True,2.0
Robocraft,301520,833.0,OttomansRinSpace,True,2.0
Paranautical Activity: Deluxe Atonement Edition,250580,865.0,OttomansRinSpace,True,2.0
Terraria,105600,30813.0,OttomansRinSpace,True,2.0
Alpha Prime,2590,587.0,OttomansRinSpace,True,2.0
Robocraft,301520,9023.0,SphereAce,True,2.0
Unturned,304930,8961.0,SphereAce,True,2.0
Gear Up,214420,1700.0,SphereAce,True,2.0
AirMech Strike,206500,233.0,SphereAce,True,2.0
Realm of the Mad God,200210,1471.0,BlueFoolPoland,True,1.0
Unturned,304930,616.0,BlueFoolPoland,True,2.0
Loadout,208090,404.0,BlueFoolPoland,True,2.0
AirMech Strike,206500,4058.0,BlueFoolPoland,True,1.0
Unturned,304930,770.0,DJKamBer,True,2.0
No More Room in Hell,224260,7366.0,DJKamBer,True,2.0
PAYDAY 2,218620,25804.0,DJKamBer,True,2.0
Killing Floor,1250,2851.0,DJKamBer,True,0.0
Transformice,335240,100.0,jakom,True,2.0
The Impossible Game,251630,241.0,jakom,True,0.0
Goat Simulator,265930,915.0,jakom,True,2.0
Terraria,105600,33182.0,jakom,True,2.0
Toribash,248570,2269.0,technical_derpiculties,True,0.0
Spooky's Jump Scare Mansion,356670,267.0,technical_derpiculties,True,0.0
Dirty Bomb®,333930,2177.0,technical_derpiculties,True,2.0
This War of Mine,282070,1575.0,technical_derpiculties,True,0.0
Realm of the Mad God,200210,3556.0,uglypotatolol,True,2.0
Counter-Strike: Global Offensive,730,54445.0,uglypotatolol,True,0.0
Heroes & Generals,227940,216.0,uglypotatolol,True,2.0
PAYDAY 2,218620,32031.0,uglypotatolol,True,2.0
Realm of the Mad God,200210,308.0,random-idiot,True,2.0
Surgeon Simulator,233720,150.0,random-idiot,True,2.0
Terraria,105600,7247.0,random-idiot,True,1.0
Killing Floor,1250,7044.0,random-idiot,True,2.0
Realm of the Mad God,200210,178.0,76561198154995501,True,2.0
Unturned,304930,1954.0,76561198154995501,True,2.0
Trove,304050,2075.0,76561198154995501,True,2.0
Tactical Intervention,51100,469.0,76561198154995501,True,2.0
Realm of the Mad God,200210,6130.0,sergioxks1,True,1.0
Roguelands,364420,18662.0,sergioxks1,True,2.0
Don't Starve Together,322330,12372.0,sergioxks1,True,0.0
Darkest Dungeon®,262060,417.0,sergioxks1,True,0.0
Counter-Strike: Global Offensive,730,17257.0,seuseupai,True,2.0
Secrets of Grindea,269770,561.0,seuseupai,True,2.0
Undertale,391540,1582.0,seuseupai,True,2.0
Eternal Senia,351640,117.0,seuseupai,True,2.0
Max Payne 3,204100,628.0,76561198005477736,True,2.0
Wasteland 2: Director's Cut,240760,2793.0,76561198005477736,True,2.0
Middle-earth™: Shadow of Mordor™,241930,1452.0,76561198005477736,True,2.0
The Banner Saga,237990,442.0,76561198005477736,True,2.0
Rise of Nations: Extended Edition,287450,1826.0,BOBROSSJPEGEXE,True,0.0
Age of Empires II HD,221380,3462.0,BOBROSSJPEGEXE,True,1.0
Age of Empires® III: Complete Collection,105450,3882.0,BOBROSSJPEGEXE,True,1.0
Terraria,105600,41472.0,BOBROSSJPEGEXE,True,2.0
Counter-Strike: Global Offensive,730,28611.0,H1DD3NT3RR0R,True,0.0
Awesomenauts - the 2D moba,204300,16352.0,H1DD3NT3RR0R,True,2.0
Terraria,105600,34076.0,H1DD3NT3RR0R,True,2.0
Counter-Strike: Source,240,11941.0,H1DD3NT3RR0R,True,2.0
Robocraft,301520,2398.0,illbeans,True,2.0
DayZ,221100,4367.0,illbeans,False,2.0
PAYDAY 2,218620,7704.0,illbeans,True,2.0
Euro Truck Simulator 2,227300,643.0,illbeans,True,2.0
Terraria,105600,2933.0,illbeans,True,2.0
Robocraft,301520,1051.0,OfficialBread,True,2.0
Unturned,304930,189.0,OfficialBread,True,0.0
Red Crucible®: Firestorm,298240,29.0,OfficialBread,False,2.0
Dirty Bomb®,333930,8779.0,OfficialBread,True,2.0
Terraria,105600,3297.0,OfficialBread,True,0.0
Plague Inc: Evolved,246620,1242.0,elrims,True,2.0
Don't Starve Together,322330,2509.0,elrims,True,0.0
Life is Strange - Episode 1,319630,1477.0,elrims,True,2.0
Warframe,230410,3746.0,elrims,True,2.0
Counter-Strike: Global Offensive,730,59384.0,678rtv45,True,2.0
Octodad: Dadliest Catch,224480,118.0,678rtv45,True,1.0
Funk of Titans,383750,169.0,678rtv45,True,0.0
South Park™: The Stick of Truth™,213670,782.0,678rtv45,True,1.0
Hexcells,265890,160.0,LewBrew,True,2.0
Antenna,443580,70.0,LewBrew,True,2.0
Dead Island Definitive Edition,383150,245.0,LewBrew,False,1.0
Missing Translation,395520,85.0,LewBrew,True,2.0
Controller Companion,367670,8.0,LewBrew,True,2.0
DayZ,221100,3996.0,LewBrew,False,0.0
Counter-Strike: Global Offensive,730,13955.0,maplemage,True,2.0
Starbound,211820,3436.0,maplemage,True,2.0
DARK SOULS™: Prepare To Die™ Edition,211420,12347.0,maplemage,True,1.0
Awesomenauts - the 2D moba,204300,17589.0,maplemage,True,2.0
Counter-Strike: Global Offensive,730,25467.0,Nyr1,True,0.0
Tom Clancy's Rainbow Six® Siege,359550,327.0,Nyr1,True,0.0
Saints Row IV,206420,850.0,Nyr1,True,2.0
Left 4 Dead 2,550,572.0,Nyr1,True,2.0
Tribes: Ascend,17080,2128.0,76561198057062533,True,2.0
DayZ,221100,2534.0,76561198057062533,True,2.0
Arma II: DayZ Mod,224580,15.0,76561198057062533,True,2.0
Blacklight: Retribution,209870,11089.0,76561198057062533,True,1.0
Tribes: Ascend,17080,940.0,Taariqamozilla,True,0.0
BLOCKADE 3D,302830,6.0,Taariqamozilla,False,1.0
Blender,365670,224.0,Taariqamozilla,True,2.0
Robocraft,301520,7576.0,Taariqamozilla,False,2.0
Boundel: The Second Era,454070,122.0,Taariqamozilla,True,0.0
Dirty Bomb®,333930,69.0,Taariqamozilla,False,2.0
GRAV,332500,66.0,Taariqamozilla,True,2.0
Counter-Strike: Global Offensive,730,52055.0,coreyr92,True,1.0
Tom Clancy’s The Division™,365590,5397.0,coreyr92,True,2.0
ARK: Survival Evolved,346110,22664.0,coreyr92,True,2.0
Grand Theft Auto V,271590,6788.0,coreyr92,True,2.0
Two Worlds II HD,7520,1561.0,76561198041845214,False,0.0
Toribash,248570,535.0,76561198041845214,True,2.0
Kerbal Space Program,220200,2113.0,76561198041845214,True,2.0
PlanetSide 2,218230,1573.0,76561198041845214,True,2.0
Chivalry: Medieval Warfare,219640,1601.0,76561198041845214,True,1.0
Nuclear Dawn,17710,245.0,76561198041845214,False,2.0
Vindictus,212160,15736.0,bringmeababytosacrifice,True,2.0
Sonic Lost World,329440,560.0,bringmeababytosacrifice,True,2.0
GunZ 2: The Second Duel,242720,2132.0,bringmeababytosacrifice,True,2.0
Sonic & All-Stars Racing Transformed,212480,151.0,bringmeababytosacrifice,True,2.0
Counter-Strike: Global Offensive,730,32815.0,WasSphinx,True,0.0
Echo of Soul,290140,216.0,WasSphinx,True,2.0
Unturned,304930,311.0,WasSphinx,True,1.0
DayZ,221100,2712.0,WasSphinx,False,0.0
Warframe,230410,109.0,WasSphinx,True,1.0
Counter-Strike: Global Offensive,730,49820.0,BlackSp00n,True,0.0
Nether: Resurrected,247730,6818.0,BlackSp00n,True,1.0
Loadout,208090,8828.0,BlackSp00n,False,0.0
DayZ,221100,2861.0,BlackSp00n,True,1.0
Proteus,219680,40.0,BlackSp00n,True,2.0
Krater,42170,450.0,thedevilinsidebr,True,1.0
To the Moon,206440,262.0,thedevilinsidebr,True,1.0
No More Room in Hell,224260,208.0,thedevilinsidebr,True,1.0
DARK SOULS™: Prepare To Die™ Edition,211420,37669.0,thedevilinsidebr,True,0.0
Warframe,230410,580.0,76561198086270423,True,2.0
Chivalry: Medieval Warfare,219640,1900.0,76561198086270423,True,2.0
Aliens vs. Predator™,10680,1319.0,76561198086270423,True,2.0
Left 4 Dead 2,550,1288.0,76561198086270423,True,2.0
Call of Duty®: Modern Warfare® 2,10180,2321.0,potatokid2009,False,2.0
The Lord of the Rings Online™,212500,10405.0,potatokid2009,True,2.0
Reflex Arena,328070,124.0,potatokid2009,True,2.0
Goat Simulator,265930,575.0,potatokid2009,True,2.0
Brothers - A Tale of Two Sons,225080,346.0,potatokid2009,True,2.0
The Lord of the Rings Online™,212500,8357.0,76561198066955730,True,2.0
Torchlight II,200710,5448.0,76561198066955730,True,2.0
Stronghold Kingdoms,47410,35370.0,76561198066955730,False,2.0
Dungeon Defenders,65800,9804.0,76561198066955730,True,2.0
Left 4 Dead 2,550,1035.0,76561198066955730,True,2.0
Counter-Strike: Global Offensive,730,2102.0,76561197991249235,False,0.0
Banished,242920,1904.0,76561197991249235,True,2.0
Thief,239160,1937.0,76561197991249235,True,0.0
Dishonored,205100,2912.0,76561197991249235,True,2.0
XCOM: Enemy Unknown,200510,6542.0,76561197991249235,True,2.0
Max Payne 3,204100,2230.0,edenist,True,2.0
Starward Rogue,410820,23.0,edenist,True,2.0
DiRT Rally,310560,538.0,edenist,True,2.0
Half-Life 2,220,1597.0,edenist,True,2.0
Counter-Strike: Global Offensive,730,4231.0,76561198087445400,True,1.0
Romero's Aftermath,349700,412.0,76561198087445400,True,2.0
WARMODE,391460,539.0,76561198087445400,True,2.0
Loadout,208090,634.0,76561198087445400,True,1.0
"House of 1,000 Doors: Family Secrets Collector's Edition",286500,323.0,Airtay,True,2.0
Coma: Mortuary,293320,18.0,Airtay,True,2.0
Trove,304050,15106.0,Airtay,True,2.0
Super Hexagon,221640,311.0,Airtay,True,0.0
Counter-Strike: Global Offensive,730,28463.0,FinNaLe,True,2.0
Grass Simulator,331200,232.0,FinNaLe,True,1.0
Stardew Valley,413150,10704.0,FinNaLe,True,1.0
PAYDAY 2,218620,66041.0,FinNaLe,True,2.0
Counter-Strike: Global Offensive,730,83082.0,blaKcat,True,1.0
DiRT Rally,310560,1105.0,blaKcat,True,2.0
Audiosurf 2,235800,169.0,blaKcat,True,1.0
Counter-Strike: Source,240,38478.0,blaKcat,True,1.0
Counter-Strike: Global Offensive,730,12855.0,Killyis,True,0.0
Hotline Miami,219150,469.0,Killyis,True,2.0
Clicker Heroes,363970,1123.0,Killyis,False,1.0
Broforce,274190,66.0,Killyis,False,0.0
Lethal League,261180,391.0,Killyis,True,1.0
Wolfenstein: The New Order,201810,951.0,Killyis,False,0.0
